"Date","Price","Open","High","Low","Vol.","Change %"
"03/06/2016","48.406","48.406","48.406","48.406","1.76K","0.00%"
"02/28/2016","48.406","47.438","48.406","47.438","0.53K","0.00%"
"02/21/2016","48.406","48.406","48.406","48.406","24.24K","0.00%"
"02/14/2016","48.406","47.438","48.406","47.438","1.19K","0.00%"
"02/07/2016","48.406","48.406","48.406","48.406","580.90K","0.00%"
"01/31/2016","48.406","48.406","48.406","48.406","162.70K","0.00%"
"01/24/2016","48.406","48.406","48.406","48.406","37.44K","0.00%"
"01/17/2016","48.406","48.406","48.406","48.406","0.41K","0.00%"
"01/10/2016","48.406","48.406","48.406","48.406","10.54K","0.00%"
"01/03/2016","48.406","48.406","48.406","48.406","0.43K","0.00%"
